"lc_class","call_num_prefix","pub_date","last_checkin","checkout_total","title","author","country","language_code","oclc_num"
"P","PQ",1961,"2011-06-08",8,"Lettres persanes. Considérations; extraits, avec une notice biographique, une notice historique et littéraire, des notes explicatives, des jugements, un questionnaire et des sujets de devoirs,","Montesquieu, Charles de Secondat, baron de, 1689-1755.","France","fre",14921258
"D","D",1948,"2010-10-25",2,"Reflections on the world today /","Valéry, Paul, 1871-1945, author.","United States","eng",1492175
"P","PG",1951,"2009-06-03",9,"Soviet Russian literature, 1917-50.","Struve, Gleb.","United States","eng",1492494
"F","F",1969,"2009-02-02",24,"Keep the river on your right","Schneebaum, Tobias","United States","eng",14925
"P","PQ",1947,"2013-04-13",7,"Anthology of contemporary Latin-American poetry.","Fitts, Dudley, 1903-1968.","United States","eng",1492785
"H","HM",1969,"2011-10-28",11,"The psychology of behavior exchange /","Gergen, Kenneth J.","United States","eng",14930
"H","HM",1969,"1997-11-26",11,"The psychology of behavior exchange /","Gergen, Kenneth J.","United States","eng",14930
"R","R",1988,"2011-12-01",20,"Intervention and reflection : basic issues in medical ethics : [readings /","","United States","eng",14930937
"H","HB",1987,"2009-09-03",21,"Population and development in the Third World /","Findlay, Allan M.","United Kingdom","eng",14931057
"H","HC",1987,"2009-02-12",27,"The Political economy of Japan.","","United States","eng",14931379
"P","PN",1987,"2009-07-15",31,"Bertolucci's dream loom : a psychoanalytic study of cinema /","Kline, T. Jefferson 1942- (Thomas Jefferson),","United States","eng",14931425
"E","E",1987,"2013-07-03",2,"Separate pasts : growing up white in the segregated South /","McLaurin, Melton Alonza.","United States","eng",14932334
"B","BD",1987,"2013-01-28",6,"The waning of humaneness /","Lorenz, Konrad, 1903-1989.","United States","eng",14932523
"E","E",1987,"2010-10-21",19,"In pursuit of reason : the life of Thomas Jefferson /","Cunningham, Noble E., Jr., 1926-2007.","United States","eng",14932642
"T","TL",1987,"2011-03-16",70,"Challenger : a major malfunction /","McConnell, Malcolm.","United States","eng",14932690
"P","PS",1939,"2011-07-07",8,"My heart's in the Highlands : a play /","Saroyan, William, 1908-1981.","United States","eng",1493292
"B","B",1987,"2011-05-31",23,"Ayn Rand /","Baker, James Thomas, author","United States","eng",14933003
"P","PS",1987,"2008-07-28",9,"James Wright /","Dougherty, David C.","United States","eng",14933046
"D","DS",1987,"2011-06-22",22,"Europe and the mystique of Islam /","Rodinson, Maxime, author.","United States","eng",14933101
"P","PA",1987,"2012-08-24",52,"Vox Graeca : a guide to the pronunciation of classical Greek /","Allen, W. Sidney 1918- (William Sidney),","United Kingdom","eng",14933517
"D","DS",1940,"2005-11-15",27,"The march of the barbarians /","Lamb, Harold, 1892-1962.","United States","eng",1493746
"P","PR",1971,"2010-05-20",43,"Crow : from the life and songs of the crow /","Hughes, Ted, 1930-1998, author.","United States","eng",149381
"P","PR",1940,"2009-05-13",8,"Martin Chuzzlewit.","Dickens, Charles, 1812-1870.","United Kingdom","eng",14938278
"P","PN",1971,"2008-08-01",6,"Stage lighting.","Pilbrow, Richard.","United States","eng",1494237
"B","BL",1971,"1999-06-09",11,"An introduction to Mahāyāna Buddhism,","McGovern, William Montgomery, 1897-1964.","United States","eng",149437
"H","HV",1986,"1996-12-09",13,"Growing up stoned : coming to terms with teenage drug abuse in modern America /","Ellis, Dan C.","United States","eng",14951035
"P","PS",1932,"2013-10-22",2,"The Oxford book of American prose,","","United Kingdom","eng",1495490
"E","E",1986,"2009-04-17",22,"Native American mathematics /","","United States","eng",14959578
"P","PR",1950,"2003-11-04",78,"Pride and prejudice /","Austen, Jane, 1775-1817.","United States","eng",1495963
"D","DS",1960,"2012-02-22",3,"A short history of the Middle East, from the rise of Islam to modern times,","Kirk, George E. 1911-1993. (George Eden),","United States","eng",1495970
"","",1986,"2008-08-01",10,"South Africa : a different kind of war : from Soweto to Pretoria /","Frederikse, Julie.","South Africa","eng",14964598
"H","HQ",1987,"2009-02-05",74,"The Making of masculinities : the new men's studies /","","United States","eng",14964628
"F","F",1987,"2009-08-22",9,"The jaguar smile : a Nicaraguan journey /","Rushdie, Salman.","United States","eng",14964963
"E","E",1964,"2008-07-28",9,"John F. Kennedy, President.","Sidey, Hugh.","United States","eng",1496497
"P","PN",1987,"1998-06-15",15,"The way of the actor : a path to knowledge & power /","Bates, Brian, 1944-","United States","eng",14965595
"N","NA",1987,"2013-01-28",35,"Home : a short history of an idea /","Rybczynski, Witold.","United States","eng",14966304
"N","NA",1987,"2013-06-19",7,"Home : a short history of an idea /","Rybczynski, Witold.","United States","eng",14966304
"Q","QE",1988,"2013-09-27",45,"Vertebrate paleontology and evolution /","Carroll, Robert L. 1938- (Robert Lynn),","United States","eng",14967288
"L","LC",1987,"2000-05-23",17,"Illiteracy : a national dilemma /","Harman, David, 1944-","United States","eng",14970250
"L","LB",1986,"2007-01-19",3,"Practicing to take the GRE literature in English test : an official full-length edition of the GRE literature in English test administered in 1982-83.","","United States","eng",14973140
"P","PR",1960,"2008-08-07",18,"Take a girl like you.","Amis, Kingsley.","United Kingdom","eng",1497750
"P","PR",1967,"2012-03-15",2,"The Gorgon's head : and other literary pieces /","Frazer, James George, 1854-1941.","United States","eng",1497901
"B","BQ",1985,"2013-05-15",96,"Zen action, Zen person /","Kasulis, Thomas P., 1948-","United States","eng",14984036
"J","JX",1957,"2010-06-06",8,"Prolegomena to the Law of war and peace.","Grotius, Hugo, 1583-1645.","United States","eng",1498944
"P","PR",1950,"2009-02-25",16,"Beowulf and the Finnesburg fragment : a translation into modern English prose /","","United Kingdom","eng",1498992
"H","HQ",1975,"2006-05-03",70,"Sex & character /","Weininger, Otto, 1880-1903.","United States","eng",1499656
"J","JF",1959,"2011-03-31",5,"Central intelligence and national security.","Ransom, Henry Howe, 1922-","United States","eng",14998593
"H","HM",1975,"2012-03-11",14,"Approaches to the study of social structure /","","United States","eng",1500028
"F","F",1976,"1996-11-13",13,"World of Our Fathers /","Howe, Irving, author.","United States","eng",1500208
"F","F",1975,"2011-11-15",10,"Old San Francisco : the biography of a city from early days to the earthquake /","Muscatine, Doris.","United States","eng",1500248
"P","PN",1975,"2013-04-03",18,"Between fact and fiction : the problem of journalism /","Epstein, Edward Jay, 1935-","United States","eng",1500255
"H","HV",1986,"2009-03-19",23,"The Impact : organized crime today : report to the President and the Attorney General /","","United States","eng",15003964
"P","PS",1986,"2008-10-29",8,"An Armenian trilogy /","Saroyan, William, 1908-1981, author.","United States","eng",15010617
"Q","QL",1987,"2011-12-09",26,"The bald eagle /","Stalmaster, Mark V.","United States","eng",15014825
"Q","QB",1987,"2010-06-22",5,"Darkness at night : a riddle of the universe /","Harrison, Edward Robert.","United States","eng",15014985
"H","HT",1987,"2012-01-03",94,"Racial theories /","Banton, Michael P","United Kingdom","eng",15015199
"Q","QD",1987,"1996-03-29",35,"Organic chemistry /","Vollhardt, K. Peter C.","United States","eng",15015213
"H","HV",1987,"2012-08-02",52,"The road to mobocracy : popular disorder in New York City, 1763-1834 /","Gilje, Paul A., 1951- author.","United States","eng",15015726
"H","HM",1987,"2013-09-03",58,"Mundane reason : reality in everyday and sociological discourse /","Pollner, Melvin, author.","United Kingdom","eng",15015761
"B","BJ",1987,"2010-04-26",5,"The manufacture of evil : ethics, evolution, and the industrial system /","Tiger, Lionel, 1937- author.","United States","eng",15015895
"P","PQ",1971,"2009-08-26",8,"Romain Rolland /","March, Harold, 1896- author.","United States","eng",150159
"B","BM",1989,"2008-12-16",24,"The wisdom of the Zohar : an anthology of texts /","","United Kingdom","eng",15016343
"E","E",1987,"2010-07-07",10,"The great triumvirate : Webster, Clay, and Calhoun /","Peterson, Merrill D., author.","United States","eng",15016375
"H","HV",1987,"1996-05-06",35,"Death is different : studies in the morality, law, and politics of capital punishment /","Bedau, Hugo Adam.","United States","eng",15016405
"H","HV",1987,"2010-07-15",26,"Death is different : studies in the morality, law, and politics of capital punishment /","Bedau, Hugo Adam.","United States","eng",15016405
"E","E",1987,"1999-04-07",17,"Standing at Armageddon : the United States, 1877-1919 /","Painter, Nell Irvin.","United States","eng",15016627
"E","E",1987,"2012-12-12",46,"Standing at Armageddon : the United States, 1877-1919 /","Painter, Nell Irvin.","United States","eng",15016627
"E","E",1987,"1999-04-29",16,"Standing at Armageddon : the United States, 1877-1919 /","Painter, Nell Irvin.","United States","eng",15016627
"P","PS",1987,"2010-11-04",5,"Illumination night /","Hoffman, Alice.","United States","eng",15016927
"M","ML",1987,"2013-11-24",22,"America's music, from the pilgrims to the present /","Chase, Gilbert, 1906-1992.","United States","eng",15017443
"G","GT",1987,"2013-11-01",69,"Time out of time : essays on the festival /","","United States","eng",15017471
"B","BL",1987,"2013-02-27",17,"Explaining religion : criticism and theory from Bodin to Freud /","Preus, James S. 1933-2001. (James Samuel),","United States","eng",15017535
"G","GV",1987,"2012-03-16",44,"Combat sports in the ancient world : competition, violence, and culture /","Poliakoff, Michael, author.","United States","eng",15017538
"F","F",1987,"2009-06-22",35,"No separate refuge : culture, class, and gender on an Anglo-Hispanic frontier in the American Southwest, 1880-1940 /","Deutsch, Sarah, author.","United States","eng",15017540
"F","F",1987,"2001-11-11",48,"No separate refuge : culture, class, and gender on an Anglo-Hispanic frontier in the American Southwest, 1880-1940 /","Deutsch, Sarah, author.","United States","eng",15017540
"P","PQ",1987,"2013-02-19",51,"Of love and shadows /","Allende, Isabel, author.","United States","eng",15018411
"Q","QE",1987,"2006-05-18",18,"Physical geology /","Skinner, Brian J., 1928-","United States","eng",15018482
"P","PR",1988,"2006-03-11",14,"Graham Greene's childless fathers /","Erdinast-Vulcan, Daphna.","United States","eng",15018608
"P","PS",1987,"2012-12-17",14,"Understanding contemporary American drama /","Herman, William, 1926-","United States","eng",15018648
"P","PS",1987,"2010-12-07",227,"Understanding Edward Albee /","Roudané, Matthew Charles, 1953-","United States","eng",15018663
"P","P",1987,"2013-08-09",17,"The Cambridge encyclopedia of language /","Crystal, David, 1941-","United Kingdom","eng",15018669
"H","HQ",1975,"2010-06-08",6,"Another voice : feminist perspectives on social life and social science /","","United States","eng",1502217
"P","PT",1975,"2008-08-06",17,"The animal doctor /","Jersild, P. C. 1935- (Per Christian),","United States","eng",1502243
"G","G",1960,"2006-09-15",3,"The crossing of Antarctica; the Commonwealth Transantarctic Expedition, 1955-1958,","Fuchs, Vivian, Sir.","United Kingdom","eng",15022432
"P","PR",1975,"2012-04-20",45,"Curtain /","Christie, Agatha, 1890-1976, author.","United States","eng",1502303
"P","PS",1975,"2011-08-09",64,"Emerson--prophecy, metamorphosis, and influence : selected papers from the English Institute /","English Institute.","United States","eng",1502376
"H","HV",1975,"2013-08-09",29,"The long thirst : prohibition in America, 1920-1933 /","Coffey, Thomas M., 1921-2000.","United States","eng",1502426
"E","E",1975,"2009-06-24",5,"The Eskimos of Bering Strait, 1650-1898 /","Ray, Dorothy Jean.","United States","eng",1502427
"L","LA",1975,"2010-06-08",26,"The night is dark and I am far from home /","Kozol, Jonathan.","United States","eng",1502500
"H","HT",1970,"2010-05-10",4,"Professions and professionalization;","Jackson, J. A. 1929- (John Archer),","United Kingdom","eng",150313
"P","PG",2008,"2011-05-31",8,"The general of the dead army : a novel /","Kadare, Ismail.","United States","eng",150351204
"Q","QA",2008,"2011-10-28",1012,"Student's solutions manual to accompany Jon Rogawski's Single variable calculus /","Bradie, Brian.","United States","eng",150374202
"M","ML",1951,"2007-12-18",11,"Slave songs of the United States /","Allen, William Francis, 1830-1889.","United States","eng",15039286
"D","DD",1945,"2012-01-30",4,"The German people, a social portrait to 1914,","Lowie, Robert Harry, 1883-1957.","United States","eng",15039365
"Z","Z",1975,"2013-04-02",5,"A bibliographic guide to American colleges and universities : from Colonial times to the present /","Beach, Mark.","United States","eng",1504443
"P","PR",1970,"2012-01-09",6,"Selected prose.","Arnold, Matthew, 1822-1888.","United Kingdom","eng",150451
"M","ML",1975,"2008-12-03",10,"Elvis and the colonel /","Mann, May.","United States","eng",1504728
"B","B",1975,"2012-05-09",5,"Jean-Paul Sartre /","Danto, Arthur C., 1924-2013.","United States","eng",1504877
"M","ML",1971,"2010-02-09",8,"Adventures of a ballad hunter /","Lomax, John A. 1867-1948. (John Avery),","United States","eng",150489
"D","DS",1976,"1998-11-19",16,"The Russian Jew under tsars and Soviets /","Baron, Salo W. 1895-1989. (Salo Wittmayer),","United States","eng",1504935
"G","GV",1987,"2012-09-05",13,"Balletmaster : a dancer's view of George Balanchine /","Shearer, Moira, 1926-2006.","United States","eng",15053093
"Q","QD",1987,"2013-10-29",44,"Marvels of the molecule /","Salem, Lionel, 1937-","United States","eng",15053198
"D","DT",1989,"2011-05-05",16,"Cameroon : dependence and independence /","DeLancey, Mark W., 1939-","United States","eng",15053401
"D","DT",1987,"2009-08-20",4,"African civilizations : precolonial cities and states in tropical Africa : an archaeological perspective /","Connah, Graham, author.","United Kingdom","eng",15053702
"D","DT",1987,"2012-01-31",85,"African civilizations : precolonial cities and states in tropical Africa : an archaeological perspective /","Connah, Graham, author.","United Kingdom","eng",15053702
"J","JK",1988,"2008-07-22",5,"Black presidential politics in America : a strategic approach /","Walters, Ronald W.","United States","eng",15054014
"T","TL",1987,"2010-05-28",10,"The space station : a personal journey /","Mark, Hans, 1929-2021.","United States","eng",15054554
"D","D",1987,"2008-07-12",17,"History and utopia /","Cioran, E. M. 1911-1995. (Emile M.),","United States","eng",15054830
"P","PA",1987,"2012-03-16",71,"The Aeneid /","Williams, R. D. 1917-1986. (Robert Deryck),","United Kingdom","eng",15055096
